Pixel;q_z(A^-1);Intensity
886.000000;0.254583;11732.860000
887.000000;0.252102;11457.890000
888.000000;0.249621;11228.550000
889.000000;0.247140;11071.720000
890.000000;0.244658;10920.470000
891.000000;0.242176;10787.870000
892.000000;0.239695;10710.820000
893.000000;0.237212;10653.760000
894.000000;0.234730;10570.870000
895.000000;0.232248;10552.490000
896.000000;0.229765;10525.160000
897.000000;0.227282;10542.950000
898.000000;0.224800;10579.950000
899.000000;0.222316;10628.000000
900.000000;0.219833;10718.760000
901.000000;0.217350;10811.460000
902.000000;0.214866;10880.610000
903.000000;0.212383;11025.700000
904.000000;0.209899;11141.500000
905.000000;0.207415;11317.760000
906.000000;0.204931;11509.960000
907.000000;0.202446;11661.970000
908.000000;0.199962;11901.320000
909.000000;0.197477;12108.970000
910.000000;0.194993;12345.700000
911.000000;0.192508;12642.070000
912.000000;0.190023;12920.990000
913.000000;0.187538;13213.930000
914.000000;0.185053;13588.740000
915.000000;0.182567;13865.360000
916.000000;0.180082;14314.660000
917.000000;0.177596;11278.170000
918.000000;0.175110;6015.303000
919.000000;0.172624;5645.197000
920.000000;0.170138;5493.882000
921.000000;0.167652;5394.132000
922.000000;0.165166;5414.224000
923.000000;0.162680;5383.211000
924.000000;0.160193;5435.539000
925.000000;0.157707;5292.987000
926.000000;0.155220;5304.711000
927.000000;0.152733;5340.987000
928.000000;0.150246;5350.092000
929.000000;0.147759;5385.329000
930.000000;0.145272;5445.487000
931.000000;0.142785;5459.053000
932.000000;0.140297;5519.868000
933.000000;0.137810;5561.342000
934.000000;0.135322;5598.289000
935.000000;0.132835;5626.303000
936.000000;0.130347;5656.658000
937.000000;0.127859;5707.158000
938.000000;0.125371;5736.921000
939.000000;0.122883;5780.987000
940.000000;0.120395;5829.921000
941.000000;0.117907;5855.395000
942.000000;0.115419;5910.316000
943.000000;0.112930;5920.737000
944.000000;0.110442;5997.461000
945.000000;0.107954;5999.408000
946.000000;0.105465;6024.526000
947.000000;0.102976;6048.434000
948.000000;0.100488;6157.145000
949.000000;0.097999;6166.145000
950.000000;0.095510;6237.934000
951.000000;0.093021;6283.776000
952.000000;0.090532;6337.276000
953.000000;0.088043;6421.868000
954.000000;0.085554;6474.579000
955.000000;0.083065;6533.645000
956.000000;0.080576;6651.539000
957.000000;0.078086;6733.421000
958.000000;0.075597;6852.276000
959.000000;0.073108;6991.618000
960.000000;0.070618;7122.487000
961.000000;0.068129;7305.974000
962.000000;0.065639;7509.658000
963.000000;0.063150;7747.303000
964.000000;0.060660;8037.711000
965.000000;0.058170;8466.250000
966.000000;0.055681;9005.947000
967.000000;0.053191;9728.816000
968.000000;0.050701;9915.303000
969.000000;0.048211;10196.120000
970.000000;0.045722;10770.180000
971.000000;0.043232;11540.470000
972.000000;0.040742;12421.860000
973.000000;0.038252;13558.110000
974.000000;0.035762;14965.680000
975.000000;0.033272;16869.720000
976.000000;0.030782;20235.300000
977.000000;0.028292;27638.630000
978.000000;0.025802;33507.450000
979.000000;0.023312;24339.450000
980.000000;0.020822;23439.960000
981.000000;0.018332;24684.610000
982.000000;0.015842;27920.890000
983.000000;0.013352;31214.670000
984.000000;0.010862;34768.930000
985.000000;0.008372;41734.840000
986.000000;0.005881;48448.030000
987.000000;0.003391;57001.460000
988.000000;0.000901;62228.240000
989.000000;-0.001589;61547.880000
990.000000;-0.004079;36024.470000
991.000000;-0.006569;662.000000
992.000000;-0.009059;605.144700
993.000000;-0.011549;584.776300
994.000000;-0.014039;582.684200
995.000000;-0.016529;580.171100
996.000000;-0.019019;575.078900
997.000000;-0.021509;569.513200
998.000000;-0.023999;562.986800
999.000000;-0.026489;559.881600
1000.000000;-0.028979;556.355300
